(14748, 15136)
(14748, 15626)
(14748, 18795)
(14748, 20161)
(14748, 22890)
(14748, 24636)
(14748, 32068)
(14748, 36169)
(14748, 46625)
(14748, 58512)
(14748, 64959)
(14748, 65984)
(14748, 66606)
(14748, 68721)
(14748, 69042)
(14748, 75139)
(14748, 79706)
(14748, 88007)
(14748, 95006)
(14748, 97007)
(14748, 97044)
(14748, 98731)
(14920, 15136)
(14920, 15626)
(14920, 18795)
(14920, 20161)
(14920, 22890)
(14920, 24636)
(14920, 32068)
(14920, 36169)
(14920, 46625)
(14920, 58512)
(14920, 64959)
(14920, 65984)
(14920, 66606)
(14920, 68721)
(14920, 69042)
(14920, 75139)
(14920, 79706)
(14920, 88007)
(14920, 95006)
(14920, 97007)
(14920, 97044)
(14920, 98731)
(15136, 29859)
(15136, 31800)
(15136, 33670)
(15136, 46843)
(15136, 47286)
(15136, 48323)
(15136, 50032)
(15136, 52477)
(15136, 68721)
(15136, 69291)
(15136, 70468)
(15136, 80894)
(15136, 82716)
(15136, 86046)
(15136, 89445)
(15136, 94993)
(15136, 97044)
(15136, 97679)
(15626, 29859)
(15626, 31800)
(15626, 33670)
(15626, 46843)
(15626, 47286)
(15626, 48323)
(15626, 50032)
(15626, 52477)
(15626, 68721)
(15626, 69291)
(15626, 70468)
(15626, 80894)
(15626, 82716)
(15626, 86046)
(15626, 89445)
(15626, 94993)
(15626, 97044)
(15626, 97679)
(18795, 29859)
(18795, 31800)
(18795, 33670)
(18795, 46843)
(18795, 47286)
(18795, 48323)
(18795, 50032)
(18795, 52477)
(18795, 68721)
(18795, 69291)
(18795, 70468)
(18795, 80894)
(18795, 82716)
(18795, 86046)
(18795, 89445)
(18795, 94993)
(18795, 97044)
(18795, 97679)
(20161, 29859)
(20161, 31800)
(20161, 33670)
(20161, 46843)
(20161, 47286)
(20161, 48323)
(20161, 50032)
(20161, 52477)
(20161, 68721)
(20161, 69291)
(20161, 70468)
(20161, 80894)
(20161, 82716)
(20161, 86046)
(20161, 89445)
(20161, 94993)
(20161, 97044)
(20161, 97679)
(22890, 29859)
(22890, 31800)
(22890, 33670)
(22890, 46843)
(22890, 47286)
(22890, 48323)
(22890, 50032)
(22890, 52477)
(22890, 68721)
(22890, 69291)
(22890, 70468)
(22890, 80894)
(22890, 82716)
(22890, 86046)
(22890, 89445)
(22890, 94993)
(22890, 97044)
(22890, 97679)
(24636, 29859)
(24636, 31800)
(24636, 33670)
(24636, 46843)
(24636, 47286)
(24636, 48323)
(24636, 50032)
(24636, 52477)
(24636, 68721)
(24636, 69291)
(24636, 70468)
(24636, 80894)
(24636, 82716)
(24636, 86046)
(24636, 89445)
(24636, 94993)
(24636, 97044)
(24636, 97679)
(29859, 32068)
(29859, 36169)
(29859, 46625)
(29859, 58512)
(29859, 64959)
(29859, 65984)
(29859, 66606)
(29859, 68721)
(29859, 69042)
(29859, 75139)
(29859, 79706)
(29859, 88007)
(29859, 95006)
(29859, 97007)
(29859, 97044)
(29859, 98731)
(31800, 32068)
(31800, 36169)
(31800, 46625)
(31800, 58512)
(31800, 64959)
(31800, 65984)
(31800, 66606)
(31800, 68721)
(31800, 69042)
(31800, 75139)
(31800, 79706)
(31800, 88007)
(31800, 95006)
(31800, 97007)
(31800, 97044)
(31800, 98731)
(32068, 33670)
(32068, 46843)
(32068, 47286)
(32068, 48323)
(32068, 50032)
(32068, 52477)
(32068, 68721)
(32068, 69291)
(32068, 70468)
(32068, 80894)
(32068, 82716)
(32068, 86046)
(32068, 89445)
(32068, 94993)
(32068, 97044)
(32068, 97679)
(33670, 36169)
(33670, 46625)
(33670, 58512)
(33670, 64959)
(33670, 65984)
(33670, 66606)
(33670, 68721)
(33670, 69042)
(33670, 75139)
(33670, 79706)
(33670, 88007)
(33670, 95006)
(33670, 97007)
(33670, 97044)
(33670, 98731)
(36169, 46843)
(36169, 47286)
(36169, 48323)
(36169, 50032)
(36169, 52477)
(36169, 68721)
(36169, 69291)
(36169, 70468)
(36169, 80894)
(36169, 82716)
(36169, 86046)
(36169, 89445)
(36169, 94993)
(36169, 97044)
(36169, 97679)
(46625, 46843)
(46625, 47286)
(46625, 48323)
(46625, 50032)
(46625, 52477)
(46625, 68721)
(46625, 69291)
(46625, 70468)
(46625, 80894)
(46625, 82716)
(46625, 86046)
(46625, 89445)
(46625, 94993)
(46625, 97044)
(46625, 97679)
(46843, 58512)
(46843, 64959)
(46843, 65984)
(46843, 66606)
(46843, 68721)
(46843, 69042)
(46843, 75139)
(46843, 79706)
(46843, 88007)
(46843, 95006)
(46843, 97007)
(46843, 97044)
(46843, 98731)
(47286, 58512)
(47286, 64959)
(47286, 65984)
(47286, 66606)
(47286, 68721)
(47286, 69042)
(47286, 75139)
(47286, 79706)
(47286, 88007)
(47286, 95006)
(47286, 97007)
(47286, 97044)
(47286, 98731)
(48323, 58512)
(48323, 64959)
(48323, 65984)
(48323, 66606)
(48323, 68721)
(48323, 69042)
(48323, 75139)
(48323, 79706)
(48323, 88007)
(48323, 95006)
(48323, 97007)
(48323, 97044)
(48323, 98731)
(50032, 58512)
(50032, 64959)
(50032, 65984)
(50032, 66606)
(50032, 68721)
(50032, 69042)
(50032, 75139)
(50032, 79706)
(50032, 88007)
(50032, 95006)
(50032, 97007)
(50032, 97044)
(50032, 98731)
(52477, 58512)
(52477, 64959)
(52477, 65984)
(52477, 66606)
(52477, 68721)
(52477, 69042)
(52477, 75139)
(52477, 79706)
(52477, 88007)
(52477, 95006)
(52477, 97007)
(52477, 97044)
(52477, 98731)
(58512, 68721)
(58512, 69291)
(58512, 70468)
(58512, 80894)
(58512, 82716)
(58512, 86046)
(58512, 89445)
(58512, 94993)
(58512, 97044)
(58512, 97679)
(64959, 68721)
(64959, 69291)
(64959, 70468)
(64959, 80894)
(64959, 82716)
(64959, 86046)
(64959, 89445)
(64959, 94993)
(64959, 97044)
(64959, 97679)
(65984, 68721)
(65984, 69291)
(65984, 70468)
(65984, 80894)
(65984, 82716)
(65984, 86046)
(65984, 89445)
(65984, 94993)
(65984, 97044)
(65984, 97679)
(66606, 68721)
(66606, 69291)
(66606, 70468)
(66606, 80894)
(66606, 82716)
(66606, 86046)
(66606, 89445)
(66606, 94993)
(66606, 97044)
(66606, 97679)
(68721, 69042)
(68721, 69291)
(68721, 70468)
(68721, 75139)
(68721, 79706)
(68721, 80894)
(68721, 82716)
(68721, 86046)
(68721, 88007)
(68721, 89445)
(68721, 94993)
(68721, 95006)
(68721, 97007)
(68721, 97044)
(68721, 97679)
(68721, 98731)
(69042, 69291)
(69042, 70468)
(69042, 80894)
(69042, 82716)
(69042, 86046)
(69042, 89445)
(69042, 94993)
(69042, 97044)
(69042, 97679)
(69291, 75139)
(69291, 79706)
(69291, 88007)
(69291, 95006)
(69291, 97007)
(69291, 97044)
(69291, 98731)
(70468, 75139)
(70468, 79706)
(70468, 88007)
(70468, 95006)
(70468, 97007)
(70468, 97044)
(70468, 98731)
(75139, 80894)
(75139, 82716)
(75139, 86046)
(75139, 89445)
(75139, 94993)
(75139, 97044)
(75139, 97679)
(79706, 80894)
(79706, 82716)
(79706, 86046)
(79706, 89445)
(79706, 94993)
(79706, 97044)
(79706, 97679)
(80894, 88007)
(80894, 95006)
(80894, 97007)
(80894, 97044)
(80894, 98731)
(82716, 88007)
(82716, 95006)
(82716, 97007)
(82716, 97044)
(82716, 98731)
(86046, 88007)
(86046, 95006)
(86046, 97007)
(86046, 97044)
(86046, 98731)
(88007, 89445)
(88007, 94993)
(88007, 97044)
(88007, 97679)
(89445, 95006)
(89445, 97007)
(89445, 97044)
(89445, 98731)
(94993, 95006)
(94993, 97007)
(94993, 97044)
(94993, 98731)
(95006, 97044)
(95006, 97679)
(97007, 97044)
(97007, 97679)
(97044, 97679)
(97044, 98731)
(97679, 98731)
