(15136, 15626)
(15136, 18795)
(15136, 19523)
(15136, 33747)
(15136, 36169)
(15136, 40062)
(15136, 46843)
(15136, 48323)
(15136, 58512)
(15136, 65984)
(15136, 66606)
(15136, 68721)
(15136, 69042)
(15136, 73621)
(15136, 79706)
(15136, 85683)
(15136, 86046)
(15136, 88007)
(15136, 94993)
(15136, 97044)
(15626, 18795)
(15626, 19523)
(15626, 33747)
(15626, 36169)
(15626, 40062)
(15626, 46843)
(15626, 48323)
(15626, 58512)
(15626, 65984)
(15626, 66606)
(15626, 68721)
(15626, 69042)
(15626, 73621)
(15626, 79706)
(15626, 85683)
(15626, 86046)
(15626, 88007)
(15626, 94993)
(15626, 97044)
(18795, 19523)
(18795, 46843)
(18795, 58512)
(18795, 66606)
(18795, 79706)
(18795, 94993)
(18795, 97044)
(19523, 33747)
(19523, 36169)
(19523, 40062)
(19523, 46843)
(19523, 48323)
(19523, 58512)
(19523, 65984)
(19523, 68721)
(19523, 69042)
(19523, 73621)
(19523, 85683)
(19523, 86046)
(19523, 88007)
(19523, 94993)
(33747, 46843)
(33747, 58512)
(33747, 66606)
(33747, 79706)
(33747, 94993)
(33747, 97044)
(36169, 46843)
(36169, 58512)
(36169, 66606)
(36169, 79706)
(36169, 94993)
(36169, 97044)
(40062, 46843)
(40062, 58512)
(40062, 66606)
(40062, 79706)
(40062, 94993)
(40062, 97044)
(46843, 48323)
(46843, 58512)
(46843, 65984)
(46843, 66606)
(46843, 68721)
(46843, 69042)
(46843, 73621)
(46843, 79706)
(46843, 85683)
(46843, 86046)
(46843, 88007)
(46843, 94993)
(46843, 97044)
(48323, 58512)
(48323, 66606)
(48323, 79706)
(48323, 94993)
(48323, 97044)
(58512, 65984)
(58512, 66606)
(58512, 68721)
(58512, 69042)
(58512, 73621)
(58512, 79706)
(58512, 85683)
(58512, 86046)
(58512, 88007)
(58512, 94993)
(58512, 97044)
(65984, 66606)
(65984, 79706)
(65984, 94993)
(65984, 97044)
(66606, 68721)
(66606, 69042)
(66606, 73621)
(66606, 85683)
(66606, 86046)
(66606, 88007)
(66606, 94993)
(68721, 79706)
(68721, 94993)
(68721, 97044)
(69042, 79706)
(69042, 94993)
(69042, 97044)
(73621, 79706)
(73621, 94993)
(73621, 97044)
(79706, 85683)
(79706, 86046)
(79706, 88007)
(79706, 94993)
(85683, 94993)
(85683, 97044)
(86046, 94993)
(86046, 97044)
(88007, 94993)
(88007, 97044)
(94993, 97044)
