(10508, 12471)
(10508, 14066)
(10508, 15136)
(10508, 15626)
(10508, 17002)
(10508, 18795)
(10508, 18971)
(10508, 19485)
(10508, 19523)
(10508, 20161)
(10508, 21548)
(10508, 22890)
(10508, 24636)
(10508, 25577)
(10508, 31800)
(10508, 32068)
(10508, 32269)
(10508, 33747)
(10508, 34941)
(10508, 36169)
(10508, 37213)
(10508, 37668)
(10508, 40062)
(10508, 46625)
(10508, 46843)
(10508, 48323)
(10508, 48389)
(10508, 54945)
(10508, 55024)
(10508, 56295)
(10508, 58512)
(10508, 59083)
(10508, 64959)
(10508, 65984)
(10508, 66606)
(10508, 67678)
(10508, 68144)
(10508, 68721)
(10508, 69042)
(10508, 73621)
(10508, 75139)
(10508, 79706)
(10508, 82716)
(10508, 84198)
(10508, 84766)
(10508, 85683)
(10508, 86046)
(10508, 87757)
(10508, 88007)
(10508, 88177)
(10508, 89807)
(10508, 90119)
(10508, 94993)
(10508, 95006)
(10508, 96460)
(10508, 97007)
(10508, 97044)
(10508, 97446)
(10508, 98731)
(10508, 99746)
(12471, 14066)
(12471, 15136)
(12471, 15626)
(12471, 17002)
(12471, 18795)
(12471, 18971)
(12471, 19485)
(12471, 19523)
(12471, 20161)
(12471, 21548)
(12471, 22890)
(12471, 24636)
(12471, 25577)
(12471, 31800)
(12471, 32068)
(12471, 32269)
(12471, 33747)
(12471, 34941)
(12471, 36169)
(12471, 37213)
(12471, 37668)
(12471, 40062)
(12471, 46625)
(12471, 46843)
(12471, 48323)
(12471, 48389)
(12471, 54945)
(12471, 55024)
(12471, 56295)
(12471, 58512)
(12471, 59083)
(12471, 64959)
(12471, 65984)
(12471, 66606)
(12471, 67678)
(12471, 68144)
(12471, 68721)
(12471, 69042)
(12471, 73621)
(12471, 75139)
(12471, 79706)
(12471, 82716)
(12471, 84198)
(12471, 84766)
(12471, 85683)
(12471, 86046)
(12471, 87757)
(12471, 88007)
(12471, 88177)
(12471, 89807)
(12471, 90119)
(12471, 94993)
(12471, 95006)
(12471, 96460)
(12471, 97007)
(12471, 97044)
(12471, 97446)
(12471, 98731)
(12471, 99746)
(14066, 15136)
(14066, 15626)
(14066, 17002)
(14066, 18795)
(14066, 18971)
(14066, 19485)
(14066, 19523)
(14066, 20161)
(14066, 21548)
(14066, 22890)
(14066, 24636)
(14066, 25577)
(14066, 31800)
(14066, 32068)
(14066, 32269)
(14066, 33747)
(14066, 34941)
(14066, 36169)
(14066, 37213)
(14066, 37668)
(14066, 40062)
(14066, 46625)
(14066, 46843)
(14066, 48323)
(14066, 48389)
(14066, 54945)
(14066, 55024)
(14066, 56295)
(14066, 58512)
(14066, 59083)
(14066, 64959)
(14066, 65984)
(14066, 66606)
(14066, 67678)
(14066, 68144)
(14066, 68721)
(14066, 69042)
(14066, 73621)
(14066, 75139)
(14066, 79706)
(14066, 82716)
(14066, 84198)
(14066, 84766)
(14066, 85683)
(14066, 86046)
(14066, 87757)
(14066, 88007)
(14066, 88177)
(14066, 89807)
(14066, 90119)
(14066, 94993)
(14066, 95006)
(14066, 96460)
(14066, 97007)
(14066, 97044)
(14066, 97446)
(14066, 98731)
(14066, 99746)
(15136, 15626)
(15136, 17002)
(15136, 18795)
(15136, 18971)
(15136, 19485)
(15136, 19523)
(15136, 20161)
(15136, 21548)
(15136, 22890)
(15136, 24636)
(15136, 25577)
(15136, 31800)
(15136, 32068)
(15136, 32269)
(15136, 33747)
(15136, 34941)
(15136, 36169)
(15136, 37213)
(15136, 37668)
(15136, 40062)
(15136, 46625)
(15136, 46843)
(15136, 48323)
(15136, 48389)
(15136, 54945)
(15136, 55024)
