(10508, 11345)
(10508, 15136)
(10508, 15626)
(10508, 17002)
(10508, 18795)
(10508, 19523)
(10508, 20161)
(10508, 21548)
(10508, 22890)
(10508, 24636)
(10508, 25056)
(10508, 25875)
(10508, 26895)
(10508, 31800)
(10508, 32068)
(10508, 32269)
(10508, 33747)
(10508, 34941)
(10508, 36121)
(10508, 36169)
(10508, 37213)
(10508, 37668)
(10508, 39978)
(10508, 40062)
(10508, 46625)
(10508, 46843)
(10508, 46989)
(10508, 48323)
(10508, 54945)
(10508, 56001)
(10508, 56295)
(10508, 58512)
(10508, 59083)
(10508, 62639)
(10508, 64959)
(10508, 65984)
(10508, 66606)
(10508, 68144)
(10508, 68721)
(10508, 69042)
(10508, 72667)
(10508, 73006)
(10508, 73621)
(10508, 75139)
(10508, 76161)
(10508, 79706)
(10508, 79792)
(10508, 82716)
(10508, 85683)
(10508, 86046)
(10508, 87757)
(10508, 88007)
(10508, 89807)
(10508, 90119)
(10508, 91317)
(10508, 94993)
(10508, 95006)
(10508, 96460)
(10508, 96586)
(10508, 97007)
(10508, 97044)
(10508, 97446)
(10508, 98731)
(10508, 99746)
(11345, 15136)
(11345, 15626)
(11345, 17002)
(11345, 18795)
(11345, 19523)
(11345, 20161)
(11345, 21548)
(11345, 22890)
(11345, 24636)
(11345, 25056)
(11345, 25875)
(11345, 26895)
(11345, 31800)
(11345, 32068)
(11345, 32269)
(11345, 33747)
(11345, 34941)
(11345, 36121)
(11345, 36169)
(11345, 37213)
(11345, 37668)
(11345, 39978)
(11345, 40062)
(11345, 46625)
(11345, 46843)
(11345, 46989)
(11345, 48323)
(11345, 54945)
(11345, 56001)
(11345, 56295)
(11345, 58512)
(11345, 59083)
(11345, 62639)
(11345, 64959)
(11345, 65984)
(11345, 66606)
(11345, 68144)
(11345, 68721)
(11345, 69042)
(11345, 72667)
(11345, 73006)
(11345, 73621)
(11345, 75139)
(11345, 76161)
(11345, 79706)
(11345, 79792)
(11345, 82716)
(11345, 85683)
(11345, 86046)
(11345, 87757)
(11345, 88007)
(11345, 89807)
(11345, 90119)
(11345, 91317)
(11345, 94993)
(11345, 95006)
(11345, 96460)
(11345, 96586)
(11345, 97007)
(11345, 97044)
(11345, 97446)
(11345, 98731)
(11345, 99746)
(15136, 15626)
(15136, 17002)
(15136, 18795)
(15136, 19523)
(15136, 20161)
(15136, 21548)
(15136, 22890)
(15136, 24636)
(15136, 25056)
(15136, 25875)
(15136, 26895)
(15136, 31800)
(15136, 32068)
(15136, 32269)
(15136, 33747)
(15136, 34941)
(15136, 36121)
(15136, 36169)
(15136, 37213)
(15136, 37668)
(15136, 39978)
(15136, 40062)
(15136, 46625)
(15136, 46843)
(15136, 46989)
(15136, 48323)
(15136, 54945)
(15136, 56001)
(15136, 56295)
(15136, 58512)
(15136, 59083)
(15136, 62639)
(15136, 64959)
(15136, 65984)
(15136, 66606)
(15136, 68144)
(15136, 68721)
(15136, 69042)
(15136, 72667)
(15136, 73006)
(15136, 73621)
(15136, 75139)
(15136, 76161)
(15136, 79706)
(15136, 79792)
(15136, 82716)
(15136, 85683)
(15136, 86046)
(15136, 87757)
(15136, 88007)
(15136, 89807)
(15136, 90119)
(15136, 91317)
(15136, 94993)
(15136, 95006)
(15136, 96460)
(15136, 96586)
(15136, 97007)
(15136, 97044)
(15136, 97446)
(15136, 98731)
(15136, 99746)
(15626, 17002)
(15626, 18795)
