(10508, 15136)
(10508, 15626)
(10508, 19523)
(10508, 20161)
(10508, 25577)
(10508, 31800)
(10508, 33747)
(10508, 40062)
(10508, 46625)
(10508, 46843)
(10508, 48323)
(10508, 58512)
(10508, 64959)
(10508, 66606)
(10508, 73621)
(10508, 75139)
(10508, 79706)
(10508, 85683)
(10508, 87757)
(10508, 88007)
(10508, 94993)
(10508, 95006)
(10508, 97044)
(15136, 15626)
(15136, 17002)
(15136, 18795)
(15136, 19523)
(15136, 20161)
(15136, 21548)
(15136, 25577)
(15136, 31800)
(15136, 32269)
(15136, 33747)
(15136, 34941)
(15136, 37213)
(15136, 37668)
(15136, 40062)
(15136, 46625)
(15136, 46843)
(15136, 48323)
(15136, 54945)
(15136, 56295)
(15136, 58512)
(15136, 59083)
(15136, 64959)
(15136, 66606)
(15136, 68144)
(15136, 68721)
(15136, 73621)
(15136, 75139)
(15136, 79706)
(15136, 82716)
(15136, 85683)
(15136, 87757)
(15136, 88007)
(15136, 90119)
(15136, 94993)
(15136, 95006)
(15136, 96460)
(15136, 97044)
(15136, 97446)
(15626, 17002)
(15626, 18795)
(15626, 21548)
(15626, 32269)
(15626, 34941)
(15626, 37213)
(15626, 37668)
(15626, 54945)
(15626, 56295)
(15626, 58512)
(15626, 59083)
(15626, 66606)
(15626, 68144)
(15626, 68721)
(15626, 73621)
(15626, 75139)
(15626, 82716)
(15626, 87757)
(15626, 90119)
(15626, 95006)
(15626, 96460)
(15626, 97044)
(15626, 97446)
(17002, 19523)
(17002, 20161)
(17002, 25577)
(17002, 31800)
(17002, 33747)
(17002, 40062)
(17002, 46625)
(17002, 46843)
(17002, 48323)
(17002, 58512)
(17002, 64959)
(17002, 66606)
(17002, 73621)
(17002, 75139)
(17002, 79706)
(17002, 85683)
(17002, 87757)
(17002, 88007)
(17002, 94993)
(17002, 95006)
(17002, 97044)
(18795, 19523)
(18795, 20161)
(18795, 25577)
(18795, 31800)
(18795, 33747)
(18795, 40062)
(18795, 46625)
(18795, 46843)
(18795, 48323)
(18795, 58512)
(18795, 64959)
(18795, 66606)
(18795, 73621)
(18795, 75139)
(18795, 79706)
(18795, 85683)
(18795, 87757)
(18795, 88007)
(18795, 94993)
(18795, 95006)
(18795, 97044)
(19523, 21548)
(19523, 32269)
(19523, 34941)
(19523, 37213)
(19523, 37668)
(19523, 54945)
(19523, 56295)
(19523, 58512)
(19523, 59083)
(19523, 66606)
(19523, 68144)
(19523, 68721)
(19523, 73621)
(19523, 75139)
(19523, 82716)
(19523, 87757)
(19523, 90119)
(19523, 95006)
(19523, 96460)
(19523, 97044)
(19523, 97446)
(20161, 21548)
(20161, 32269)
(20161, 34941)
(20161, 37213)
(20161, 37668)
(20161, 54945)
(20161, 56295)
(20161, 58512)
(20161, 59083)
(20161, 66606)
(20161, 68144)
(20161, 68721)
(20161, 73621)
(20161, 75139)
(20161, 82716)
(20161, 87757)
(20161, 90119)
(20161, 95006)
(20161, 96460)
(20161, 97044)
(20161, 97446)
(21548, 25577)
(21548, 31800)
(21548, 33747)
(21548, 40062)
(21548, 46625)
(21548, 46843)
(21548, 48323)
(21548, 58512)
(21548, 64959)
(21548, 66606)
(21548, 73621)
(21548, 75139)
(21548, 79706)
(21548, 85683)
(21548, 87757)
(21548, 88007)
(21548, 94993)
(21548, 95006)
(21548, 97044)
(25577, 32269)
(25577, 34941)
(25577, 37213)
(25577, 37668)
(25577, 54945)
(25577, 56295)
(25577, 58512)
(25577, 59083)
(25577, 66606)
(25577, 68144)
(25577, 68721)
(25577, 73621)
(25577, 75139)
(25577, 82716)
(25577, 87757)
(25577, 90119)
(25577, 95006)
(25577, 96460)
(25577, 97044)
(25577, 97446)
(31800, 32269)
(31800, 34941)
(31800, 37213)
(31800, 37668)
(31800, 54945)
(31800, 56295)
(31800, 58512)
(31800, 59083)
(31800, 66606)
(31800, 68144)
(31800, 68721)
(31800, 73621)
(31800, 75139)
(31800, 82716)
(31800, 87757)
(31800, 90119)
(31800, 95006)
(31800, 96460)
(31800, 97044)
(31800, 97446)
(32269, 33747)
(32269, 40062)
(32269, 46625)
(32269, 46843)
(32269, 48323)
(32269, 58512)
(32269, 64959)
(32269, 66606)
(32269, 73621)
(32269, 75139)
(32269, 79706)
(32269, 85683)
(32269, 87757)
(32269, 88007)
(32269, 94993)
(32269, 95006)
(32269, 97044)
(33747, 34941)
(33747, 37213)
(33747, 37668)
