(11345, 15136)
(11345, 15626)
(11345, 18795)
(11345, 19523)
(11345, 20161)
(11345, 20655)
(11345, 22890)
(11345, 24636)
(11345, 25056)
(11345, 25577)
(11345, 25875)
(11345, 26895)
(11345, 32068)
(11345, 33129)
(11345, 33250)
(11345, 33747)
(11345, 36121)
(11345, 36169)
(11345, 39978)
(11345, 40062)
(11345, 40541)
(11345, 46625)
(11345, 46843)
(11345, 46989)
(11345, 47983)
(11345, 48323)
(11345, 52477)
(11345, 53756)
(11345, 56001)
(11345, 56556)
(11345, 57351)
(11345, 58512)
(11345, 62639)
(11345, 63002)
(11345, 64959)
(11345, 65984)
(11345, 66606)
(11345, 68721)
(11345, 69042)
(11345, 72667)
(11345, 73006)
(11345, 73426)
(11345, 73621)
(11345, 75139)
(11345, 76161)
(11345, 79706)
(11345, 79792)
(11345, 85683)
(11345, 86046)
(11345, 87140)
(11345, 87757)
(11345, 88007)
(11345, 91317)
(11345, 94993)
(11345, 95006)
(11345, 96586)
(11345, 97007)
(11345, 97044)
(11345, 98731)
(11345, 99746)
(15136, 15626)
(15136, 18795)
(15136, 19523)
(15136, 20161)
(15136, 20655)
(15136, 22890)
(15136, 24636)
(15136, 25056)
(15136, 25577)
(15136, 25875)
(15136, 26895)
(15136, 32068)
(15136, 33129)
(15136, 33250)
(15136, 33747)
(15136, 36121)
(15136, 36169)
(15136, 39978)
(15136, 40062)
(15136, 40541)
(15136, 46625)
(15136, 46843)
(15136, 46989)
(15136, 47983)
(15136, 48323)
(15136, 52477)
(15136, 53756)
(15136, 56001)
(15136, 56556)
(15136, 57351)
(15136, 58512)
(15136, 62639)
(15136, 63002)
(15136, 64959)
(15136, 65984)
(15136, 66606)
(15136, 68721)
(15136, 69042)
(15136, 72667)
(15136, 73006)
(15136, 73426)
(15136, 73621)
(15136, 75139)
(15136, 76161)
(15136, 79706)
(15136, 79792)
(15136, 85683)
(15136, 86046)
(15136, 87140)
(15136, 87757)
(15136, 88007)
(15136, 91317)
(15136, 94993)
(15136, 95006)
(15136, 96586)
(15136, 97007)
(15136, 97044)
(15136, 98731)
(15136, 99746)
(15626, 18795)
(15626, 19523)
(15626, 20161)
(15626, 20655)
(15626, 22890)
(15626, 24636)
(15626, 25056)
(15626, 25577)
(15626, 25875)
(15626, 26895)
(15626, 32068)
(15626, 33129)
(15626, 33250)
(15626, 33747)
(15626, 36121)
(15626, 36169)
(15626, 39978)
(15626, 40062)
(15626, 40541)
(15626, 46625)
(15626, 46843)
(15626, 46989)
(15626, 47983)
(15626, 48323)
(15626, 52477)
(15626, 53756)
(15626, 56001)
(15626, 56556)
(15626, 57351)
(15626, 58512)
(15626, 62639)
(15626, 63002)
(15626, 64959)
(15626, 65984)
(15626, 66606)
(15626, 68721)
(15626, 69042)
(15626, 72667)
(15626, 73006)
(15626, 73426)
(15626, 73621)
(15626, 75139)
(15626, 76161)
(15626, 79706)
(15626, 79792)
(15626, 85683)
(15626, 86046)
(15626, 87140)
(15626, 87757)
(15626, 88007)
(15626, 91317)
(15626, 94993)
(15626, 95006)
(15626, 96586)
(15626, 97007)
(15626, 97044)
(15626, 98731)
(15626, 99746)
(18795, 19523)
(18795, 20161)
(18795, 20655)
(18795, 22890)
(18795, 24636)
(18795, 25056)
(18795, 25577)
(18795, 25875)
(18795, 26895)
(18795, 32068)
(18795, 33129)
(18795, 33250)
(18795, 33747)
(18795, 36121)
(18795, 36169)
(18795, 39978)
(18795, 40062)
(18795, 40541)
(18795, 46625)
(18795, 46843)
(18795, 46989)
(18795, 47983)
(18795, 48323)
(18795, 52477)
(18795, 53756)
(18795, 56001)
(18795, 56556)
(18795, 57351)
(18795, 58512)
(18795, 62639)
(18795, 63002)
(18795, 64959)
(18795, 65984)
(18795, 66606)
(18795, 68721)
(18795, 69042)
(18795, 72667)
(18795, 73006)
(18795, 73426)
(18795, 73621)
(18795, 75139)
(18795, 76161)
(18795, 79706)
(18795, 79792)
(18795, 85683)
(18795, 86046)
(18795, 87140)
(18795, 87757)
(18795, 88007)
(18795, 91317)
(18795, 94993)
(18795, 95006)
(18795, 96586)
(18795, 97007)
(18795, 97044)
(18795, 98731)
(18795, 99746)
(19523, 20161)
(19523, 20655)
(19523, 22890)
(19523, 24636)
